author_id,openalex_id,name,orcid,institution,institution_id,faculty,department,total_works,total_citations,h_index,i10_index,two_year_mean_citedness,research_areas
"https://openalex.org/A5086579365","A5086579365","Nadiar Ahmad Syaripul","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","26","1","1","0","Data mining; World Wide Web; Business; Archaeology; Data visualization"
"https://openalex.org/A5087180694","A5087180694","Agus Malik Ibrahim","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Aesthetics; Aesthetics; Philosophy; Art; Art"
"https://openalex.org/A5087445093","A5087445093","Adityo Baskoro Hardoyo","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0","Psychoanalysis; Advertising; Perspective (graphical); Engineering; Art"
"https://openalex.org/A5087714181","A5087714181","Rahmat Firdaus","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","15","2","1","0","Operating system; Physics; Physics; Art; Humanities"
"https://openalex.org/A5089496822","A5089496822","Hanna Tri Indah Farras S","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Philosophy; Business; Economics; Archaeology; Political science"
"https://openalex.org/A5090016776","A5090016776","Willy Aji","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","6","2","0","0","The Internet; Variety (cybernetics); World Wide Web; Philosophy; Artificial intelligence"
"https://openalex.org/A5090407159","A5090407159","Ceptian Suryana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","2","6","2","0","0","Art; Art; Humanities; Humanities"
"https://openalex.org/A5092124351","A5092124351","Abdillah Thohir","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Retributive justice; Philosophy; Economic Justice; Business; Business"
"https://openalex.org/A5092403948","A5092403948","Zaid Kurnia","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","2","0","0","0","0","Engineering management; Operating system; Software engineering; Physics; Engineering"
"https://openalex.org/A5092414167","A5092414167","Muhammad Aldi Aulia Fathurohman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","6","2","0","3","World Wide Web; Animal science; Embedded system; Political science; Ecology"
"https://openalex.org/A5092414168","A5092414168","Arisza Zufar Fathurrahman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","2","1","0","1","Operating system; Machine learning; Philosophy; Augmented reality; Artificial intelligence"
"https://openalex.org/A5092477128","A5092477128","Febbyana Cahya Permata","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","2","0","0","0","0","Business; Business; Business administration; Business administration; Mathematics"
"https://openalex.org/A5092602751","A5092602751","Zidan Raihan Majid","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Epistemology; Outbreak; World Wide Web; Philosophy; Philosophy"
"https://openalex.org/A5092602753","A5092602753","Haura Anindia","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Epistemology; Outbreak; World Wide Web; Philosophy; Philosophy"
"https://openalex.org/A5093091770","A5093091770","Muhammad Jafar Shidik","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Human–computer interaction; Agriculture; Data mining; Radiology; Engineering"
"https://openalex.org/A5093095027","A5093095027","Muhammad Faris Fakhrullah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0.5","Aircraft maintenance; Operating system; Risk analysis (engineering); Physics; Engineering"
"https://openalex.org/A5093096136","A5093096136","Muhammad Daffa Shidiq","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0.5","Operating system; Engineering; Business; Archaeology; Process management"
"https://openalex.org/A5093361661","A5093361661","Salsabila Zahra Multifah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Philosophy; Descriptive research; Sociology; Psychology; Geography"
"https://openalex.org/A5093380418","A5093380418","Hana Ihat Nurfadlilah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Economy; Philosophy; Philosophy; Business; Business"
"https://openalex.org/A5093484554","A5093484554","De Hafizh Kumara Rasyidu","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Aesthetics; Aesthetics; Art; Art; Sociology"
"https://openalex.org/A5093484560","A5093484560","Mutiara Azkiyatunnuril Huda","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Literature; Art; Art; Visual arts; Visual arts"
"https://openalex.org/A5093484562","A5093484562","Mutiara Silmi Muzaki","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0.5","Operating system; Engineering; Meteorology; Archaeology; Architectural engineering"
"https://openalex.org/A5093641761","A5093641761","Muammar Irsyadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Aesthetics; Mathematical analysis; Sign (mathematics); Art; Art"
"https://openalex.org/A5093702090","A5093702090","I Made Rai Sukmawati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Finance; Advertising; Service provider; Electronic money; Business"
"https://openalex.org/A5093705357","A5093705357","Tri Imaliya","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Nonprobability sampling; Likert scale; Developmental psychology; Sociology; Business"
"https://openalex.org/A5093767570","A5093767570","Ramdhan Maulana Yusup","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Similarity (geometry); Epidemiology; Image (mathematics); Machine learning; Visibility"
"https://openalex.org/A5093879884","A5093879884","Felicia Apsarini","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","2","1","0","1","Finance; Financial economics; World Wide Web; Business; Business"
"https://openalex.org/A5093912904","A5093912904","Melly Sanggrahwati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Operating system; Accounting; Accounting; Business; Business"
"https://openalex.org/A5094245173","A5094245173","Fatya Febrianti Hinggis","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Finance; Accounting; Accounting; Profitability index; Net income"
"https://openalex.org/A5094270534","A5094270534","Silvi Munawaroh","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Advertising; Physics; Function (biology); Art; Business"
"https://openalex.org/A5094270761","A5094270761","Fikri Heriandi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Physics; Physics; Engineering; Astronomy; Geography"
"https://openalex.org/A5094642833","A5094642833","Kurnia Siti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","12","1","1","0","Accounting; Accounting; Business; Business; Artificial intelligence"
"https://openalex.org/A5095325621","A5095325621","Nova Chandra","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Computer science; Computer science"
"https://openalex.org/A5096003941","A5096003941","Aghnia Maulina","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Operating system; Discrete mathematics; Engineering; Public health; Philosophy"
"https://openalex.org/A5100014565","A5100014565","Amandus Lionisius Epo","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0.5","Aesthetics; Art; Psychology; Geography; Meaning (existential)"
"https://openalex.org/A5100014598","A5100014598","Mutia Syava Nuraisyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Psychoanalysis; Philosophy; Psychology"
"https://openalex.org/A5100014814","A5100014814","Widia Santiyani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Net profit; Finance; Debt; Accounting; Net interest income"
"https://openalex.org/A5100019434","A5100019434","Azizah Tisnakusumahnita","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Outbreak; Philosophy; Pathology; Business; International trade"
"https://openalex.org/A5100019435","A5100019435","Diyat Nurrahman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Outbreak; Philosophy; Pathology; Business; International trade"
"https://openalex.org/A5100037150","A5100037150","Nalurita Nalurita","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Epistemology; Operating system; Data collection; Philosophy; Sociology"
"https://openalex.org/A5100037163","A5100037163","Tiara Rijayanti Fitriana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","2","1","0","1","Aesthetics; Engineering; Ethnic group; Art; Sociology"
"https://openalex.org/A5100037164","A5100037164","Tiara Isfiaty","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","2","1","0","1","Aesthetics; Engineering; Ethnic group; Art; Sociology"
"https://openalex.org/A5100037170","A5100037170","Muhammad Farhan Aqsha","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0.5","Aesthetics; Creativity; Epistemology; Advertising; Photography"
"https://openalex.org/A5100037256","A5100037256","Indra Awaludin Mukti","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","1","1","0","0.5","Operating system; Literature; Philosophy; Art; Art"
"https://openalex.org/A5100037428","A5100037428","Muhammad Faiz Khoerul Musyaafa","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Epistemology; Data collection; Philosophy; Philosophy; Sociology"
"https://openalex.org/A5100038164","A5100038164","Nisrina Dewi Ambarwati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Gene; Messenger RNA; Human–computer interaction; Literature; Geology"
"https://openalex.org/A5100038190","A5100038190","Sendi Azahra Angelina","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Internet privacy; Internet privacy; The Internet; Accounting; Engineering"
"https://openalex.org/A5100087544","A5100087544","Dina Rifandary","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Public health; Art; Humanities; Psychology; Nursing"
"https://openalex.org/A5102702353","A5102702353","Muhammad Nur Faisal","https://orcid.org/0009-0002-6078-0005","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","3","1","0","1.5","Internet privacy; Advertising; Advertising; World Wide Web; Business"
"https://openalex.org/A5104107923","A5104107923","Dedi Sulistyo Soegoto","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Welfare; Finance; Gene; Digital transformation; Mathematical analysis"
"https://openalex.org/A5104271023","A5104271023","Annisa Tsamratul ‘Ain","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Canopy clustering algorithm; Canopy clustering algorithm; Operating system; Algorithm; Machine learning"
"https://openalex.org/A5104605739","A5104605739","Yudi Haryadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Physics; Horticulture; Biology"
"https://openalex.org/A5104943195","A5104943195","Tatik Rohmawati","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","2","0","0","0","0","Sociology; Archaeology; Political science; Political science; Qualitative research"
