work_id,title,doi,year,venue_id,type,abstract
https://openalex.org/W2617203585,Mediating Effect of Learning Orientation on the Relationship of Market Orientation and Performance of Micro Small Medium Enterprises,https://doi.org/10.1166/asl.2017.7282,2017,,,
https://openalex.org/W4411028132,Analysis of Household Electricity Consumption Patterns Using K-Nearest Neighbor (KNN) Method,https://doi.org/10.35870/ijsecs.v5i1.3877,2025,,,"The increasing demand for electricity in the household sector poses significant challenges to energy efficiency initiatives and environmental conservation efforts. Examining usage patterns offers a pathway uncover key determinants that influence consumption levels while formulating more effective strategies management. This study attempts evaluate using K-Nearest Neighbor (KNN) algorithm. approach is used categorize data based on attribute similarities among units. findings are expected encourage rational practices, thereby reducing inefficiencies strengthening efforts conserve natural resources. Furthermore, analysis aims provide actionable insights households adopt sustainable habits policymakers design targeted interventions address peak periods promote use of energy-efficient technologies. By identifying specific behavioral technological factors contribute high consumption, results can serve as basis tailored programs aimed at minimizing waste promoting long-term"
https://openalex.org/W2991179863,Role of Technology for Interior Design Sectors in Creative Economic Development,https://doi.org/10.1088/1757-899x/662/4/042027,2019,,,"Abstract The purpose of this research is to find out and describe the technology used develop creative economy. This study a qualitative approach with descriptive methods, explain facts conditions that occur at time. results indicate technological developments in interior design sector can produce works are innovative, efficient, have benefits economic development. With CAD (Computer Aided Design) it very helpful for architects designers their projects full accuracy, save more time money use efficiently. From field design, be applied detail elements. Of course development affect"
https://openalex.org/W3122308070,SISTEM INFORMASI PENITIPAN HEWAN BERBASIS WEB,,2020,,,"Jurassic Pet Shop is a company engaged in pet care services. In the care process, customers must come to shop find out availability of cage for their pets. Likewise if they will take their Therefore, aim this research to create web-based information system make it easier for leave their pets and provide about care. This uses object-oriented method or object oriented programming (OOP) method, prototype development, and analysis design tools using UML (Unified Modeling Language). The result of this that can transactions online, provide better quality"
https://openalex.org/W3000851135,The Decision Support System in Selecting The Characteristics of Coffee By Using Analytic Hierarcy Process Method,https://doi.org/10.31937/ijnmt.v6i2.1450,2020,,,"This study is to determine whether the characteristics of coffee flavor can be implemented into a decision support system. In this study, problem difficulty in finding experts with adequate understanding and knowledge coffee. The purpose implement Analytic Hierarchy Process (AHP) method transfer about taste lovers. expected results are assist making system application selecting coffee, so that it provide advice common consumers who want enjoy itself as well."
https://openalex.org/W3047799512,Design of Learning Media for Web-Based Subjects Geography. (Case study: Class XI majoring in social studies at Citra Nusa Senior High School),https://doi.org/10.1088/1757-899x/879/1/012079,2020,,,"Abstract Learning about geography is very important for students to learn. By knowing the geographical layout, can find out various kinds of natural resources produced by a place or location. Limited time explore each topic also problem that must be faced improve their understanding subjects. This research used descriptive qualitative method collecting detailed, in-depth and actual data. derived from knowledge facts found in field. Interactive learning has potential create high-quality environment actively engages students, hopefully increasing interest better thus target achieved teacher. The resulting application good choice delivering material as well generating students’ subject matter so enhance student achievement. information obtained realize Indonesia producer many resources. form development this assist concept presented interactively system able understand all at"
https://openalex.org/W3082053203,PENDEKATAN DESAIN SISTEM SOSIAL-TEKNIS UNTUK MENDUKUNG KOMPETENSI LULUSAN DI JAWA BARAT,https://doi.org/10.36549/ijis.v5i2.104,2020,,,"Tujuan dari penelitian ini adalah merancang sistem sosial-teknis sebagai solusi untuk mengatasi pengangguran terbuka di Jawa Barat, yaitu lulusan sarjana. Peningkatan jumlah tingkat universitas (lulusan TI) cenderung meningkat setiap tahun. Salah satu alasannya bahwa kompetensi tidak sesuai dengan yang dibutuhkan oleh bisnis dan industri. Maka, perlu membuat desain bisa hal ini. Penelitian menggunakan metode analisis Triple Helix sosial-teknis. Langkah analitik diambil dalam observasi dokumenter pengolahan data statistik. Hasil diusulkan teknis implementasi bentuk kolaborasi industri dibantu pemerintah regulator. Desain dapat digunakan universitas, meningkatkan kurikulum penelitian. Harapan memperbarui kebutuhan memiliki kompetenKata Kunci : Sosial-teknis, Pengangguran, Lulusan sarjana"
https://openalex.org/W4385763663,Digital Bank User Acceptance Analysis Using The Extended Technology Acceptance Model,https://doi.org/10.60083/jsisfotek.v5i3.281,2023,,,"50 200 The Covid-19 pandemic requires banks to provide electronic payments, carry out digital transformation and open up opportunities for financial technology-based companies. Digital in banking reliable integration security between systems. Otherwise, it can become a gap cyber attacks. Cyber includes Confidentiality, Integrity, Availability, Non-repudiation, Authentication. Jenius is the first bank Indonesia that makes easy customers complete transactions manage finances digitally without going bank. This was once victim of attack attacked with material losses around billion non-material form decreased credibility. Bank also has problems often occur, such as failing identify customers, differences facts on proof transfer, frequent force close applications, etc. study aims determine effect behavioral intention other factors influence choice this using modified Technology Acceptance Model (TAM) model. variables used are Authentication, Perceived Security, usefulness (PU), Trust, Ease Use (PEoU), Behavioral Intentions. research uses quantitative methodology by distributing questionnaires sample customers. measurement results show more than half accepted. four rejected Non-repudiation perceived (PEoU) variable trust variable. Future add several external review variables."
https://openalex.org/W2518712658,ANALISIS HUKUM TENTANG PERBUATAN MELAWAN HUKUM DALAM TRANSAKSI BISNIS SECARA ONLINE (E-COMMERCE) BERDASARKAN BURGERLIJKE WETBOEK DAN UNDANG-UNDANG NOMOR 11 TAHUN 2008 TENTANG INFORMASI DAN TRANSAKSI ELEKTRONIK,https://doi.org/10.25072/jwy.v32i1.88,2016,,,"11 1365 2008 <p align=""center""><strong>Abstrak</strong> Pemanfaatan internet dalam aktivitas manusia menyebabkan keadaan dunia yang tanpa batas (<em>borderless</em>). Banyak kegunaan dapat dinikmati kehidupannya sehari-hari, namun adanya pun tidak luput dari berbagai masalah ditimbulkannya. Begitu pula kegiatan bisnis, dilakukan secara online atau dikenal dengan istilah <em>E-Commerce</em>. Pada praktiknya <em>E-Commerce</em> ini berkaitan perjanjian diatur hukum perdata, dan pelaksanaannya seringkali menimbulkan kerugian bagi pihak lainnya. Perbuatan timbul seperti itu disebut perbuatan melawan hukum. konvensional telah Pasal <em>Burgerlijke Wetboek</em> (BW), eksplisit Undang-Undang Nomor Tahun 2008, padahal salah satu ketentuan diterapkan di Indonesia adalah undang-undang temaksud. Kondisi banyak terjadi diakibatkan tersebut transaksi bisnis online, belum mengakomodir tersebut. <strong>Keywords : <em>E-Commerce,</em></strong><strong><em> </em></strong><strong>Perbuatan Melawan Hukum </strong><strong></strong>"
https://openalex.org/W2915528639,Legal Aspect the Execution of Arbitration Online Decision in Domain Name Dispute,https://doi.org/10.2991/icobest-18.2018.9,2018,,,"Domain name is one of the software in ecommerce as cyberspace activity that border less world.Issue arising from virtual world often to be a legal dispute, including unauthorized use another person domain currently become and settlement can done through judiciary or outside judicial institution such Online Arbitration.The problem which researched how implementation online arbitration decision dispute well protection should obtained by users well-intentioned names.Effort obtain an overview execution study using normative juridical method data were analyzed qualitative juridical.The result research resolution does Internet (online arbitration), without any real meeting between parties dispute.In practice, implemented effort, especially because final binding for parties.The decisions deemed not reflect sense justice ultimately undertakes other remedies, where arbitral award cannot made appeals cassation re-submission same case.Therefore, user must have his registered name."
https://openalex.org/W4388408023,Platform-based transportation company in Indonesia: Perspective brand switching behavior on Gen Z,https://doi.org/10.15549/jeecar.v10i6.1507,2023,,,"200 Internet growth and the expansion of platform-based transportation companies in Indonesia are co-occurring. This study attempts to identify factors that encourage companies' customers switch competing platforms. quantitative research method employed Structure Equation Model (SEM) analysis implemented Warp PLS 5.0. study's population comprises users Jakarta, Indonesian capital. Through purposeful sampling, samples from Jakarta Generation Z were chosen. According results this study, perceived price experience dissatisfaction influence brand transition into transportation. In interim, electronic service quality does not brand-switching behavior Indonesia. The relationship between with switching is mediated by intention. contributes transportation-based platform reduce switching, especially among Z."
https://openalex.org/W2927996149,KEJAHATAN GENOSIDA DALAM KETENTUAN HUKUM NASIONAL SEBAGAI KEJAHATAN TRADISIONAL,,2017,,,"1998 International crimes are acts that internationally recognized as international crimes. Based on the Rome Statute of Criminal Court one is genocide every act committed with aim destroying all or part a certain national, ethnic, racial religious group in various ways including: killing group, causing injury mental seriously against members deliberately raising living conditions calculated to cause physical destruction whole part, imposing measures intended prevent birth forcibly transferring children other groups. Keywords : Genocide, Transnational Crime"
https://openalex.org/W3047811989,E-commerce in Supply Chain,https://doi.org/10.1088/1757-899x/879/1/012132,2020,,,"Abstract This study aims to minimize the losses obtained by e-commerce businesses because of risk changes in demand and supply products that are not balanced through communication strategies. The approach taken was a qualitative approach, case method data collection with literature review, online journal research observation problems were subject research. Based on result research, electronic shopping transaction services made it easy for consumers business people its payment system practical transactions."
https://openalex.org/W1949779657,PENYELESAIAN SENGKETA PERDAGANGAN MELALUI ARBITRASE SECARA ELEKTRONIK (ARBITRASE ON LINE) BERDASARKAN UNDANG-UNDANG NOMOR 30 TAHUN 1999 TENTANG ARBITRASE DAN ALTERNATIF PENYELESAIAN SENGKETA,https://doi.org/10.25072/jwy.v22i1.5,2014,,,"The advancement of information technology bears different kinds activities, including e­commerce transaction. In this process transaction, there is still a problem. solution to problem through arbitration on line. Nevertheless, not all business doers in traditional commerce and know the dispute settlement line, law provision so that line suitable with existing provisions say Act Dispute Settlement Alternatives (APS), Electronic Technology Information (ITE). There are some problems; validity also obstacles implementation decision. result research shows Indonesia has already been suitable, it contradiction legislation, although no regulation which regulates <strong>Keywords:</strong> Arbitration On Line ­ non Litigation"
https://openalex.org/W4400103952,Standard Clause Problems in E-Commerce Based on Indonesian Civil Law,https://doi.org/10.25072/jwy.v7i2.4226,2023,,,"1320 Standard clauses are agreements determined by one party, usually a business actor. Standardized always part of e-commerce agreements, and this can be considered legal because it implements the principle freedom contract. This research aims to determine standard in terms civil law Indonesia. The study is descriptive utilizes normative juridical through legislative approach. Subsequently, secondary data collection techniques were employed using literature review. acquired then subjected qualitative analysis. Based on analysis research, known that embody contract as regulated Article 1338, paragraph (1) Code Civil Law. However, they must still fulfill requirements agreement"
https://openalex.org/W2943874727,Pelaksanaan Putusan Arbitrase Asing Secara Online di Indonesia,https://doi.org/10.34010/miu.v16i1.1306,2018,,,"Transaksi bisnis secara elektronik (E-Commerce) di Indonesia menunjukkan perkembanganyang pesat dan memiliki pengaruh yang sangat besar terhadap perdagangan global. Pada praktiknya sering terjadi permasalahan berujung sengketa dalam e-commerce tersebut, tidakhanya antara pelaku usaha negeri tetapi juga tidak menutup kemungkinan sengketaterjadi dengan luar seperti nama domain, karena sifat ecommerce terbatas ruang waktu (borderless world). Salah satu upayapenyelesaian saat ini menjadi pilihan para yaitudengan mempergunakann mekanisme penyelesaian alternatif efektif,efisien, disertai biaya murah. Adanya telah mengilhami dilakukannya penyelesaiansengketa pula. lain melalui cara arbitrase (online). Saat ini, ada berbagai lembaga arbitraseyang dapat digunakan menyelesaikan tersebut BANI(Badan Arbitrase Nasional Indonesia), NAF, WIPO, SIAC sebagainya. Walaupun adaketentuan mengatur pelaksanaan putusan atas, namun adabeberapa hal bersesuaian peraturan lainnta terkaitpelaksanaan online Indonesia."
https://openalex.org/W3203198116,PENGAKUAN PUTUSAN PENYEDIA LAYANAN PENYELESAIAN SENGKETA NAMA DOMAIN ASING,https://doi.org/10.23920/jbmh.v6i1.240,2021,,,"24 ABSTRAK&#x0D; Pendaftaran dan putusan merupakan dasar hukum terbitnaya nama domain. Dalam Undang-Undang ITE hanya mengakui eksistensi Nama Domain (ND) hasil pendaftaran pada Registrar Asing (Ps. ayat 3). Teknologi informasi membuka ruang baru yang dinamakan cyberspace. domain termasuk dalam cyberspace kepentingannya melibatkan seluruh pengguna internet akan tetapi tidak semua negara mempunyai regulasi sesuai dengan perkembangan teori dunia maya. Metode yuridis normatif digunakan penelitian ini spesifikasi bersifat deskriptif analitis. Teori “Code” atau “Architecture” Lawrence Lessig dapat diterapkan terkait pengakuan pelaksanaan penyedia layanan penyelesaian sengketa pihak Warga Negara Indonesia. Konsep pengaturan asing di Indonesia, adalah mampu mengikuti best practices masyarakat TIK kepemilikan berikut sistem secara online diatur oleh ICANN UDRP Perjanjian Registri dari lessig.&#x0D; Kata kunci: arbitrase asing; domain; kepemilikan&#x0D; &#x0D; ABSTRACT&#x0D; Registration and sentence are the legal basis for issuing names. In Law, it only recognizes existence of names as a result registration at Foreign (Art. paragraph included in whose interests involve all users but not countries have regulations that accordance with development cyber theory. juridical normative used this research descriptive analytical specifications. Lessig's ""Code"" or ""Architecture"" theory can be applied regarding recognition implementation decisions name dispute resolution service providers involving Indonesian citizens. The concept arrangements related to andimplementation foreign those able follow ICT community ownership system regulated by Registry Agreement ""Code Or Keywords: arbitration judgement; name; disputes"
https://openalex.org/W4317802432,TINDAKAN HUKUM TERHADAP PELAKU PENYEBARAN VIRUS KOMPUTER MELALUI E-MAIL (CYBER SPAMMING) BERDASARKAN KETENTUAN TENTANG INFORMASI DAN TRANSAKSI ELEKTRONIK,https://doi.org/10.34010/rnlj.v5i1.8317,2023,,,"11 19 30 46 2008 2016 The purpose of this study is to find out and analyze the legal actions that can be taken against perpetrators spreading komputer viruses via email (cyber spamming) based on applicable law. research descriptive analytical, using a normative juridical approach, through laws regulations related information technology, then data obtained are analyzed in qualitative manner. results show act applied provisions Article paragraph (2) conjunction with Law Number concerning Amendments Information Electronic Transactions, provided it must proven by fulfill subjective objective elements article. conclusion from violation law as regulated Transaction given sanctions according regulations. impact government always supervise development technology violations occur so they accommodated existing regulations, besides public careful internet-based media."
https://openalex.org/W4320070603,AKIBAT HUKUM PERDAGANGAN NARKOBA SEBAGAI KEJAHATAN TRANSNASIONAL,https://doi.org/10.34010/rnlj.v4i2.6851,2022,,,"Abstrak&#x0D; Tujuan penelitian ini dilakukan untuk mengetahui akibat hukum dari peredaran narkoba lintas batas sebagai kejahatan transnasional. Penelitian bersifat deskriptif analitik, dengan menggunakan pendekatan yuridis normatif dan data yang diperoleh dianalisis secara kualitatif, dalam hal analisis mempertimbangkan hierarki peraturan perundang-undangan agar suatu tidak bertentangan lainnya. Berdasarkan hasil hanya konvensional, namun telah melewati negara sehingga dianggap Dengan demikian saat menjadi masalah global karena melibatkan satu tetapi juga beberapa sistem tersebut. Dampak menggambarkan perlunya penegakan terhadap Kesimpulannya, perdagangan transnasional dapat dituntut berdasarkan Indonesia internasional meratifikasi Convention Against Gelap Traffic In Narcotic Drugs And Psychotropic Substances 1988.&#x0D; Abstract&#x0D; The purpose of this research is to conducted determine the legal consequences cross-border drug trafficking as a transnational crime. This descriptive analytic, using normative juridical approach and obtained analyzed juridically qualitatively, in case analysis carried out by considering hierarchy laws regulations so that statutory regulation does not conflict with other regulations. Based on results only conventionally, but has crossed national borders it considered Thus circulation drugs currently problem because involve one country also involves several countries country's system. impact study illustrates need for law enforcement conclusion crime can be prosecuted based Indonesian legislation internationally ratified Illicit 1988."
https://openalex.org/W4327515649,Online Lodging Service in Industry,https://doi.org/10.34010/icobest.v1i.38,2020,,,"The purpose of this study is to find out the marketing strategies an online lodging service. This used descriptive qualitative methods for several online-based services. results are development information technology has played important role in providing convenience people, especially world business. focus includes economic entrepreneurship, business, communication, and technology. service becomes a media that provides business opportunities everyone who can improve Indonesian economy."
https://openalex.org/W4327515850,E-Commerce in Cosmetic Industry,https://doi.org/10.34010/icobest.v1i.37,2020,,,"The purpose of this research is to find out the brand communication strategy carried by beauty e-commerce companies in managing website and how it affects each visitor so that they have a good image. study used literature method with object was online shop Sociolla Beautyhaul. results are importance company image communicate identity trust consumers or partners. In Indonesia, businesses specifically sell products still relatively rare. Therefore, has big task conducting communication, especially on websites because prefer experience trying when buying directly. Beauty E-Commerce will facilitate business terms documentation transactions as well product offerings person."
https://openalex.org/W4352989845,The Role of the Badan Arbitrase Nasional Indonesia in E-Commerce Dispute Resolution through Online Arbitration,https://doi.org/10.34010/icobest.v3i.149,2022,,,"The purpose of this study was to determine the role Indonesian National Arbitration Board (BANI) in process e-commerce dispute resolution through online arbitration. research method carried out using a normative juridical approach and descriptive analytical, then data obtained were analyzed qualitative manner. results that has very important resolving disputes arbitration, although there are no explicit rules governing matter, existence BANI institution is one alternative choices for parties. - disputing parties resolve dispute. institutions outside court (non-litigation) authority civil including online/e-commerce business arbitration methods, both conventional conclusion development electronic commerce (e-commerce) inspired as well, which more effective, namely on-line Agency (BANI). impact research, among others, provides profitable choice their effectively"
https://openalex.org/W4392892849,KEDUDUKAN HAK ORANG ASING TERHADAP STATUS KEPEMILIKAN RUMAH,https://doi.org/10.35194/jhmj.v8i2.2629,2022,,,"103 2015 One of the government's policies to accelerate development is pave way for investment from within country and abroad. Investors abroad expect own a house with clear ownership status aim ensuring security their investment, while legal instruments governing home by foreigners still lead multiple interpretations. The research descriptive analytical, using normative juridical methods resulting data analyzed in qualitative manner. results obtained this study indicate that land provisions are regulated Government Regulation Number but regulation there controversies its application. government as policy maker has an obligation clearly regulate effort ensure certainty foreign investors investing country. must also protect community upholding balanced justice between community, businessmen authorities"
https://openalex.org/W4400891221,Law Transformation of Civil Liability in Digital Business,https://doi.org/10.2991/978-2-38476-269-9_13,2024,,,"The transformation of civil accountability law in digital business is a complex and relevant topic era.Important aspect the exoneration clause contracts.This study used descriptive analytical approach using normative juridical methods.Research results show that many service providers use clauses to limit responsibility for losses from their use.It highlights importance businesses, but also raises questions about its impact on consumer rights protection.This provides an in-depth understanding role law, as well providing foundation further research regulation protection emerging businesses.This contributed businesses provided basis better policies regulations protect consumers."
https://openalex.org/W4401370218,Legal Consequences of Unlawful Act in E-Commerce,https://doi.org/10.34010/icobest.v4i.468,2023,,,"The purpose of this study is to determine the legal consequences unlawful acts committed in e-commerce. research method used analytical descriptive, with a normative juridical approach, both through library and field studies data obtained analyzed qualitative manner. Based on results study, it was found that there were many e-commerce, which resulted losses for various parties, especially consumers. E-commerce carried out borderless help internet, so information technology can be medium helps e-commerce activities effective efficient. However, advances do not rule possibility violations law may cause harm other parties. conclusion Indonesia are provisions governing against law, although difficult apply cyberspace, they must still implemented order achieve certainty create sense justice. Thus internet users, actors, detrimental occur"
https://openalex.org/W3047867641,Design of Smart Trash Bin,https://doi.org/10.1088/1757-899x/879/1/012155,2020,,,Abstract The purpose of this study is to identify the effect high-tech bins on people’s interest in disposing trash. method used a quantitative descriptive and literature analyses community perceptions smart trash bin. results state that mind-set increased after existence bin project. These were obtained because became more interested presence unique designs diverse functions these bins. This concluded can increase garbage its place.
https://openalex.org/W4312097329,GENDER INEQUALITY AND FEMINISM IN ARUNDHATI ROY’S THE GOD OF SMALL THINGS,https://doi.org/10.34010/mhd.v2i2.7598,2022,,,"This research aimed to analyses feminism and gender inequality in the novel The God of small things by Arundhati Roy. writer aims reveal types feminism, inequalities are reflected novel. In this research, theory is used determine experienced characters Small Things, beside that, show how women can overcome inequality. Furthermore, paper uses a qualitative descriptive method. data gathered through quotations from book, analysis backed up book journal. base based what type kind inequality, that woman including stereotypes, violence, marginalization, double burden subordination there four movements ideology, which liberal radical Marxist socialist feminism. Besides author discovered three kinds women: violence as part marginalization As result identifying according theory. &#x0D; Keywords: Feminism, Gender inequalities, Patriarchy"
https://openalex.org/W2989876326,Information Technology for Accounting Application,https://doi.org/10.1088/1757-899x/662/2/022008,2019,,,"Abstract This study aims to determine the importance of accounting with accurate applications, namely as a tool policies business people. The method used in writing scientific papers was also descriptive qualitative using data related topic. results this find that all types professions and fields which certainly have close relations world accounting. With application, we can exercise control or supervision company activities, including by making appropriate decisions from application Accounting courses help separating personal money. Have clear payment system. From explanation above, it be concluded system will able assist businesses determining continuity their suggest success is on way because has contributed greatly advancing easier an"
https://openalex.org/W2989719427,Role of Information Technology on Entrepreneurship,https://doi.org/10.1088/1757-899x/662/3/032053,2019,,,"Abstract The purpose of this study was to determine the extent which Internet, is part real form development in era modernity, played a role entrepreneurship Indonesia, both through various applications contained it, as well its use by local Indonesian entrepreneurs an effort maximize potential business. model used preparation paper qualitative approach with literature method emphasizes on data collection done observation and documentation sources written Internet source information. Data - obtained processed analyzing books that are relevant variables be studied. It obtain narrative detailed descriptive presented presentation information has been obtained. From results observations, research, in-depth analysis search for can accounted found information, large influence business world."
https://openalex.org/W4382794521,Religious value-based strategy model on steel construction businesses performance,https://doi.org/10.15549/jeecar.v10i4.1367,2023,,,"120 While the importance of implementing value-based strategies has been widely researched, empirical research on applying such to create a religious atmosphere that can improve workers’ performance in companies is limited. Therefore, this study aims generate Value-Based Strategy Model for creating and examine its influence steel construction businesses' Indonesia. The model based concept religious-based values, which provide competitive advantage by affecting workers overall company performance. population was Indonesia, SEM-PLS technique used analysis. findings demonstrate strategy creates significantly positively affects business"
https://openalex.org/W4404218012,The Myth of Male Dominated Patriarchal Tyranny in Society from “The Storm by Mcknight Malmar” Short Story,https://doi.org/10.34010/mhd.v4i1.12349,2024,,,"The world is too complex to explain and deconstruct without a thorough objective, fair, deep research. Simplification of meaning becomes the alternative Something would be easier understand if people could make simple. It case that involve man as perpetrator especially woman victim patriarchy. But there are many factors considered in order judge problematical case. This for short story Storm by Mcknight Malmar, suggest it was liberating female given up left seek better love. good solution lover or this husband an evil person with personality. study uses descriptive qualitative method analysis myth male dominated patriarchal tyranny story. Using reader-response theory can usefully integrated narrative psychology situating personal narratives at top individual’s knowledge hierarchy. Keywords: Patriarchy, Male, Female, Tyranny,"
https://openalex.org/W4404218116,Psychoanalysis of the Character's Anxiety Emotion in Script Inside Out 2 Movie,https://doi.org/10.34010/mhd.v4i2.13833,2024,,,"This research is titled ""Psychoanalysis of the Character's Anxiety Emotion in Script Inside Out 2,"" which aims to analyze personality structure emotion character Riley's life. Sigmund Freud's psychoanalytic theory used identify by analyzing id, ego, and superego. Through qualitative descriptive method, film ‘Inside 2’ was successfully identified. The findings show that dominated a balance between ego identified not only as mediator id superego but also an element ensures Riley adheres established moral standards. this represents constant tension instinctual drives, demands, reality must be faced, significantly influences its behavior responses situations encounters. Keywords: 2, Anxiety, Psychoanalysis, Freus, Personality Structure"
https://openalex.org/W4386296523,Visual-Text Integration in Digital Public Service Announcement: A Strategy to Fight Fake News Spread,https://doi.org/10.29255/aksara.v35i1.1243.125--137,2023,,,"The purpose of the current study is to evaluate public service announcements (PSA’s): how visual and verbal rhetoric modes present an intended message. Differences in suggest different effects, promotes power persuade convince others. As growing interest social media use, PSAs become a complex example multimodal communication: combining texts images establish natural language this world. looked at question, combinations work. Within scope, Kress &amp; van Leeuwen’s Visual Grammar theory Halliday’s SFL were applied along with SF-MDA suggested by O’Halloran Lim-Fei. method analytic descriptive qualitative allows investigate explain issue elaborately. results show all resources potentially motivate interactive participants do action after investment knowledge. Due increased importance movement, it estimated that findings contribute represent values both private sectors. AbstrakTujuan dari penelitian ini adalah untuk mengevaluasi bagaimana retorika moda dan menyampaikan pesan dalam pengumuman layanan umum. Perbedaan penggunaan menunjukkan dampak yang berbeda, sedangkan memperlihatkan adanya kuasa mempengaruhi meyakinkan orang lain. Dengan tingginya minat menggunakan sosial, PSA menjadi contoh komunikasi kompleks karena menggabungkan teks gambar menciptakan bahasa alami. Penelitian menjawab pertanyaan tentang kombinasi bekerja. Dalam cakupan ini, teori Tata Bahasa oleh Leeuwen Halliday diterapkan bersama dengan dicetuskan O'Halloran Metode deskriptif kualitatif analitis memungkinkan menyelidiki menjelaskan masalah secara rinci. Hasil bahwa semua sumber daya berpotensi memotivasi individu berinteraksi melakukan tindakan disarankan setelah mereka memahami teorinya. Mengingat pentingnya aktivitas temuan diindikasikan berkontribusi merepresentasikan nilai-nilai diinginkan sektor publik maupun swasta."
https://openalex.org/W2898718960,STEREOTIP PAHLAWAN SUPER: PERILAKU FISIK SUPERMAN DI BUKU KOMIK THE DEATH OF SUPERMAN,https://doi.org/10.31294/w.v10i2.3837,2018,,,"Stereotip telah menjadi isu pada setiap cerita tentang pahlawan super dalam buku komik dan studi ini bertujuan untuk mengindikasikan adanya stereotip komik. Pada ini, diargumentasikan sebagai perilaku fisik yang maskulin dengan memiliki patriotism tinggi. Studi difokuskan bagaimana karakter Superman the Death of Superman."
https://openalex.org/W3160464775,The Usage of Group Chatting Platform for English Skills,https://doi.org/10.5281/zenodo.4683449,2021,,,"In this pandemic, many people will stay at their home rather than go outside, thus making it hard to live regular daily life for people, including who are learning language. The purpose of analysis is find another way English by using a group chat platform. method that we use joining server on one chatting platform called “Discord”. result shows discord you can talk with from all around the world, study grammar, test conversation skills, and measure language understanding. From say without having outside actually try your skill native speaker. conclusion good learn in pandemic era."
https://openalex.org/W4308338229,Brand meaning and its social categories: A semiotic approach for future marketing,https://doi.org/10.15549/jeecar.v9i5.1065,2022,,,"This research aims to decode brand meanings from the logos of two multinational companies and encode their social categories. The chosen for this study are in technology field. To analyze issue, a qualitative-descriptive method was used define message contained logo express logo's categories cultural context. A semiotic approach specified company's logo; results showed that meaning conveyed through four dominant colors representing Innovation, Dominance, Variation, Sophistication. These findings suggest attempted achieve higher categories, implying they aim have exclusive control products. In conclusion, can use its category create new concept another as part potential marketing strategy. Later, these be future"
https://openalex.org/W4399123172,Semiotic Analysis of Sundanese Culture Spells: Exploring Its Discursive Level and Cultural Connotation,https://doi.org/10.36923/jicc.v24i2.515,2024,,,"This paper presents a semiotic analysis focusing on the discursive level. study investigates figurative components, syntactical/grammatical features, and enunciative components of signs embedded in Sundanese cultural spells, specifically Asihan Leugeut teuerup. A qualitative descriptive method was implemented to unveil meanings interpretations presented spells. The discovered that: (1) sign reference, known as its divided into five isotopies carrying specific connotations; (2) spells were also preferably characterized by nominative structure rather than predicative; syntactical structures dominated imperative moods kecap anteuran (anticipatory verbal inchoative words); (3) way narrated through first-person protagonist diegetic, meaning that actor narrator himself. findings suggest provide suggestive insights relate closely users’ daily iterative activities. These can be interpreted how users understand signs."
https://openalex.org/W2894104431,Effect of Website Display on Consumer’s Buying Interest,https://doi.org/10.1088/1757-899x/407/1/012010,2018,,,"The purpose of this study is to measure the effect website appearance on consumer buying interest. This uses quantitative methods based objective measurement social phenomena. Each phenomenon described in several component problems, variables and indicators. variable be measured given different numbered symbols according category associated with so that by method can produce a result or general conclusion parameter. Data collection techniques were conducted through interviews, questionnaire division, observation. results indicate level influence dynamic display whether more attractive consumers not. research expected become reference for online shop developers improve quality user interface facilities attract higher"
https://openalex.org/W2893441720,"Building Healthy and Comfortable House in Equatorial, Tropical Climate Indonesia",https://doi.org/10.1088/1757-899x/407/1/012019,2018,,,"This study aims at providing information on the factors that must be considered in building a house accordance with climate of Indonesia. The research method used related studies and supporting theories about buildings tropical climates interviewed lecturer who teaches physics one private universities Bandung. results obtained from this were creation healthy comfortable adapted to equatorial Considering thermal comfort such as wind direction, indoor air temperature, humidity influenced by Indonesia, radiation temperatures entering human physique will stay attention humans live indulge it applying concept sustainable architecture. Human Friendly is built according function character, Environmentally environmentally friendly renewable energy can produce its own or not wasteful use."
https://openalex.org/W2990195066,E-creative Industry Based on Japanese Food,https://doi.org/10.1088/1757-899x/662/7/072005,2019,,,"Abstract This study aims at proving that the Indigenous Japanese food is demanded by various circles of society in Indonesia. The very influenced geographical location area and historical differences, therefore a cultural element State. method used was survey method. results research show there are lot typical foods do not exist Indonesia expected to give it try. So, chances quite large. Thus, making business restaurant with different menu more variety would be advantageous. In addition, special can become Pull country attract foreign tourists come visit."
https://openalex.org/W2990305563,Information Technology Based on Japanese Marketing Tools,https://doi.org/10.1088/1757-899x/662/2/022079,2019,,,"Abstract The purpose of this research is to see how much usability social media as a marketing tool in Japan. To support we used descriptive method present complete overview use for Japan and strategy business result has indicated that good tools many companies tools. From can know one important This due the fact Japanese people their daily lives. was done by discussing usability, roles,"
https://openalex.org/W2991123299,Become a Multilingual by Means of Artwork in Information Technology,https://doi.org/10.1088/1757-899x/662/2/022087,2019,,,"Abstract The purpose of this research is to find out how much influence the artworks as a media learning foreign language and explain an easy way learn with artwork media. method used in was descriptive describe correlation between language. result know far people use for done by discussing conclusion that one most capable languages. Aside from being medium learning, we can also fun entertainment works art. very on internet books discuss it."
